id,host_id,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
3765,19925,Brooklyn,Entire home/apt,123,2,10,0.74,1,85
3766,18167,Brooklyn,Private room,30,30,4,1.36,1,196
3767,99540,Queens,Entire home/apt,155,1,9,3.44,1,42
3768,65383,Brooklyn,Entire home/apt,200,2,10,0.74,1,122
3769,96421,Manhattan,Entire home/apt,394,2,28,0.3,1,11
3770,78365,Manhattan,Entire home/apt,204,30,3,0.22,1,202
3771,75747,Brooklyn,Entire home/apt,120,7,12,1.7,1,142
3772,22480,Staten Island,Entire home/apt,144,1,5,1.06,1,124
3773,43200,Brooklyn,Entire home/apt,424,1,2,3.65,1,293
3774,87346,Queens,Entire home/apt,132,1,6,1.41,1,317
3775,38644,Queens,Shared room,47,1,15,5.2,1,290
3776,20908,Staten Island,Entire home/apt,97,1,27,0.47,1,239
3777,33737,Bronx,Entire home/apt,44,1,11,1.8,1,108
3778,32265,Brooklyn,Private room,166,2,20,2.89,1,271
3779,89207,Queens,Private room,115,30,2,1.72,1,191
3780,86615,Bronx,Private room,82,7,22,2.45,1,142
3781,89636,Brooklyn,Entire home/apt,166,1,15,2.07,1,223
3782,52373,Brooklyn,Private room,136,5,12,0.58,1,63
3783,56600,Manhattan,Private room,257,30,20,0.67,1,250
3784,82477,Bronx,Private room,135,7,19,1.76,1,79
3785,84091,Bronx,Private room,95,2,26,8.16,1,352
3786,71969,Manhattan,Private room,163,1,13,0.95,1,167
3787,32557,Brooklyn,Private room,48,5,24,2.54,1,312
3788,33032,Brooklyn,Private room,106,5,0,0.0,1,164
3789,56163,Manhattan,Entire home/apt,341,1,22,2.42,1,230
3790,54859,Staten Island,Private room,90,1,9,1.77,1,31
3791,55238,Manhattan,Private room,331,3,5,0.88,1,73
3792,42378,Manhattan,Entire home/apt,281,7,6,2.67,1,275
3793,82201,Queens,Shared room,117,1,15,1.99,1,55
3794,82449,Queens,Entire home/apt,50,30,9,5.94,1,90
3795,94384,Manhattan,Entire home/apt,373,1,7,2.5,1,298
3796,13008,Queens,Private room,45,1,16,0.58,1,49
3797,73735,Brooklyn,Entire home/apt,64,1,22,2.88,1,58
3798,56396,Manhattan,Entire home/apt,265,1,0,0.0,1,83
3799,68169,Manhattan,Entire home/apt,133,1,28,2.28,1,107
3800,46107,Brooklyn,Entire home/apt,168,3,30,4.87,1,293
3801,25400,Brooklyn,Entire home/apt,188,14,2,0.37,1,154
3802,72929,Staten Island,Entire home/apt,213,1,15,5.43,1,361
3803,12339,Bronx,Entire home/apt,45,2,12,2.06,1,291
3804,74093,Staten Island,Shared room,53,2,5,3.61,1,103
3805,33593,Manhattan,Shared room,88,30,30,0.87,1,50
3806,67525,Staten Island,Entire home/apt,203,1,14,0.4,1,26
3807,90724,Brooklyn,Private room,77,2,2,1.48,1,58
3808,21590,Brooklyn,Entire home/apt,88,1,5,1.84,1,309
3809,76745,Manhattan,Entire home/apt,152,14,9,0.57,1,326
3810,90866,Manhattan,Entire home/apt,145,3,2,2.65,1,263
3811,21342,Queens,Shared room,48,3,1,2.19,1,14
3812,81560,Brooklyn,Shared room,117,1,12,5.59,1,284
3813,33599,Manhattan,Entire home/apt,217,1,9,1.73,1,230
3814,86022,Queens,Entire home/apt,185,5,8,4.65,1,200
3815,62881,Manhattan,Entire home/apt,128,2,8,1.7,1,192
3816,80258,Brooklyn,Entire home/apt,203,1,32,1.89,1,6
3817,57115,Brooklyn,Private room,141,2,4,2.91,1,161
3818,52778,Bronx,Entire home/apt,47,30,21,1.93,1,265
3819,44936,Bronx,Private room,49,1,16,0.9,1,104
3820,60508,Brooklyn,Entire home/apt,273,30,11,0.57,1,303
3821,74989,Brooklyn,Private room,19,5,4,0.81,1,69
3822,77453,Brooklyn,Private room,204,1,2,2.28,1,203
3823,18308,Bronx,Entire home/apt,126,7,7,2.23,1,359
3824,81539,Brooklyn,Private room,145,5,25,4.55,1,296
3825,25336,Manhattan,Private room,125,3,6,1.59,1,358
3826,65201,Manhattan,Entire home/apt,115,5,8,2.28,1,77
3827,20584,Brooklyn,Entire home/apt,247,1,13,3.26,1,267
3828,53057,Brooklyn,Private room,93,5,5,0.54,1,210
3829,95525,Bronx,Entire home/apt,106,3,5,0.73,1,169
3830,37150,Manhattan,Entire home/apt,538,1,20,3.8,1,219
3831,90785,Brooklyn,Entire home/apt,280,3,5,0.79,1,52
3832,24924,Bronx,Private room,159,3,8,0.94,1,210
3833,73192,Bronx,Private room,60,1,6,2.81,1,44
3834,17393,Brooklyn,Private room,67,1,44,0.56,1,98
3835,71332,Brooklyn,Private room,88,2,11,0.72,1,22
3836,20582,Brooklyn,Entire home/apt,231,2,11,1.54,1,79
3837,37344,Staten Island,Private room,107,7,10,0.94,1,228
3838,63180,Manhattan,Private room,70,2,2,0.45,1,59
3839,62483,Staten Island,Entire home/apt,116,5,32,1.51,1,20
3840,38008,Queens,Entire home/apt,318,2,23,2.42,1,58
3841,17983,Brooklyn,Entire home/apt,161,1,17,0.69,1,167
3842,15504,Manhattan,Private room,262,3,21,1.4,1,256
3843,58060,Brooklyn,Private room,128,7,14,4.38,1,365
3844,42948,Brooklyn,Private room,165,2,16,2.34,1,243
3845,23406,Manhattan,Shared room,53,5,23,0.74,1,228
3846,75826,Queens,Entire home/apt,84,5,4,4.06,1,15
3847,27428,Staten Island,Private room,62,2,12,2.37,1,288
3848,15195,Brooklyn,Private room,42,1,20,1.29,1,21
3849,22875,Queens,Entire home/apt,113,7,14,2.68,1,322
3850,47496,Manhattan,Shared room,96,7,6,0.92,1,194
3851,36157,Brooklyn,Entire home/apt,491,7,26,1.57,1,42
3852,92621,Manhattan,Private room,196,7,11,1.24,1,62
3853,81389,Queens,Private room,98,1,0,0.0,1,363
3854,31904,Staten Island,Private room,116,2,2,0.7,1,24
3855,56519,Queens,Private room,41,1,8,2.52,22,293
3856,42618,Manhattan,Entire home/apt,270,1,6,1.43,1,180
3857,89506,Brooklyn,Private room,371,5,8,0.91,1,143
3858,29601,Brooklyn,Entire home/apt,176,2,9,0.68,1,223
3859,63017,Brooklyn,Private room,181,1,31,3.68,1,92
3860,93483,Bronx,Private room,94,2,9,2.76,1,69
3861,10246,Bronx,Private room,25,30,31,0.43,1,358
3862,55140,Queens,Entire home/apt,156,1,20,2.69,1,339
3863,35067,Brooklyn,Private room,106,2,5,0.53,1,324
3864,10057,Manhattan,Private room,189,3,13,2.22,1,326
3865,15903,Manhattan,Private room,104,1,4,0.23,1,359
3866,74587,Brooklyn,Entire home/apt,100,30,11,0.25,1,309
3867,18877,Brooklyn,Entire home/apt,142,3,23,2.26,1,311
3868,46767,Queens,Entire home/apt,124,1,9,5.97,1,312
3869,89629,Queens,Private room,134,2,11,5.14,1,142
3870,12701,Manhattan,Private room,427,2,0,0.0,1,211
3871,86882,Brooklyn,Shared room,112,1,6,3.31,1,15
3872,24272,Manhattan,Entire home/apt,475,1,2,1.58,1,232
3873,95272,Manhattan,Entire home/apt,170,3,3,2.11,1,148
3874,36153,Bronx,Private room,44,1,1,1.26,1,330
3875,55936,Manhattan,Private room,176,1,10,3.14,1,67
3876,82566,Brooklyn,Private room,69,2,11,3.09,1,152
3877,63187,Manhattan,Private room,216,2,32,2.26,1,321
3878,21451,Bronx,Entire home/apt,155,1,6,0.54,1,321
3879,17891,Brooklyn,Private room,131,5,7,2.92,1,218
3880,44371,Manhattan,Private room,276,1,24,2.06,19,94
3881,80184,Brooklyn,Entire home/apt,112,1,33,2.14,1,302
3882,60949,Queens,Entire home/apt,219,1,20,0.08,1,199
3883,50059,Staten Island,Entire home/apt,79,5,21,0.34,1,111
3884,24703,Manhattan,Entire home/apt,176,3,14,3.01,1,327
3885,73257,Bronx,Private room,74,1,6,7.48,1,132
3886,85994,Staten Island,Entire home/apt,225,3,13,0.81,1,362
3887,13605,Staten Island,Entire home/apt,151,3,13,1.46,1,196
3888,51628,Queens,Entire home/apt,133,1,10,0.19,1,47
3889,63360,Queens,Private room,83,3,27,1.2,1,165
3890,30710,Brooklyn,Entire home/apt,198,1,11,1.39,1,326
3891,64055,Queens,Private room,38,1,10,0.98,1,273
3892,27217,Brooklyn,Entire home/apt,93,7,9,4.91,1,24
3893,32307,Queens,Entire home/apt,126,3,5,2.03,1,66
3894,24452,Brooklyn,Entire home/apt,192,2,7,1.03,1,88
3895,94754,Queens,Entire home/apt,132,7,12,2.45,1,94
3896,18591,Bronx,Entire home/apt,151,1,3,3.9,1,365
3897,30055,Manhattan,Entire home/apt,263,1,9,0.63,1,304
3898,85454,Bronx,Private room,75,14,4,0.76,1,79
3899,75491,Brooklyn,Private room,90,1,2,0.43,1,307
3900,39691,Bronx,Entire home/apt,284,3,5,1.34,1,319
3901,29476,Brooklyn,Entire home/apt,192,30,20,2.01,1,341
3902,32489,Brooklyn,Shared room,188,1,10,0.8,17,114
3903,96827,Staten Island,Private room,74,30,8,4.48,1,124
3904,59253,Manhattan,Entire home/apt,263,2,6,3.22,1,220
3905,95454,Bronx,Private room,34,14,6,0.77,1,203
3906,12004,Brooklyn,Private room,44,1,10,0.72,1,117
3907,11743,Brooklyn,Private room,57,2,20,0.52,1,42
3908,28044,Brooklyn,Entire home/apt,113,14,5,1.13,1,318
3909,62042,Brooklyn,Entire home/apt,229,1,8,5.42,1,153
3910,68415,Brooklyn,Entire home/apt,138,1,3,0.79,1,201
3911,89731,Manhattan,Private room,174,1,25,2.51,1,280
3912,64093,Manhattan,Private room,318,30,2,1.65,1,88
3913,12004,Manhattan,Entire home/apt,282,1,11,0.39,1,106
3914,62925,Staten Island,Private room,192,1,20,3.21,1,131
3915,76433,Staten Island,Private room,32,5,4,1.07,1,337
3916,74895,Brooklyn,Shared room,48,2,25,1.01,1,59
3917,39481,Queens,Private room,52,3,4,1.6,1,298
3918,13777,Brooklyn,Shared room,87,3,43,1.28,1,71
3919,94612,Queens,Entire home/apt,38,3,7,3.55,1,262
3920,92311,Bronx,Private room,25,2,14,0.99,1,148
3921,45400,Staten Island,Private room,58,30,8,1.93,1,1
3922,19424,Brooklyn,Entire home/apt,432,1,35,2.46,1,31
3923,87935,Queens,Entire home/apt,149,14,5,0.67,1,204
3924,98105,Manhattan,Shared room,40,1,18,1.7,1,28
3925,16297,Staten Island,Entire home/apt,60,1,9,0.78,19,132
3926,93934,Manhattan,Private room,395,3,9,2.35,1,117
3927,65159,Queens,Entire home/apt,93,7,8,0.23,1,345
3928,71404,Queens,Entire home/apt,78,2,27,4.64,1,351
3929,35703,Queens,Entire home/apt,296,1,7,1.1,1,111
3930,39241,Manhattan,Entire home/apt,516,2,5,1.85,1,16
3931,28058,Staten Island,Private room,123,30,20,1.99,1,206
3932,60170,Manhattan,Private room,93,2,6,1.08,1,238
3933,42864,Queens,Entire home/apt,57,1,26,0.98,1,200
3934,44453,Manhattan,Entire home/apt,318,2,7,1.91,1,288
3935,89964,Brooklyn,Entire home/apt,221,2,2,4.43,1,265
3936,35300,Brooklyn,Entire home/apt,225,1,14,2.39,1,174
3937,42679,Brooklyn,Private room,220,7,3,1.18,1,362
3938,31263,Manhattan,Entire home/apt,114,3,26,4.6,1,128
3939,61754,Manhattan,Entire home/apt,475,1,8,6.38,1,39
3940,36649,Brooklyn,Entire home/apt,101,14,3,1.31,1,72
3941,68326,Queens,Entire home/apt,210,3,2,2.06,1,21
3942,80615,Bronx,Entire home/apt,80,3,2,2.19,1,25
3943,45845,Manhattan,Entire home/apt,189,3,7,5.72,1,290
3944,43298,Brooklyn,Private room,70,30,5,2.81,1,32
3945,16422,Manhattan,Private room,71,7,9,3.49,1,9
3946,37005,Manhattan,Private room,161,1,10,7.24,1,188
3947,19240,Queens,Entire home/apt,86,1,18,1.98,1,122
3948,71455,Queens,Entire home/apt,202,2,22,2.76,1,195
3949,81937,Manhattan,Private room,224,1,2,2.08,1,338
3950,76652,Manhattan,Private room,398,2,3,1.56,1,134
3951,79177,Manhattan,Shared room,102,1,15,0.56,1,139
3952,32161,Bronx,Entire home/apt,138,7,28,0.69,1,90
3953,93976,Staten Island,Entire home/apt,249,1,7,0.48,1,282
3954,20241,Manhattan,Private room,111,1,2,2.25,1,84
3955,83860,Manhattan,Private room,69,1,31,2.65,1,309
3956,66433,Bronx,Private room,62,1,13,0.7,1,338
3957,22028,Staten Island,Private room,28,3,10,0.99,1,114
3958,97029,Brooklyn,Shared room,200,2,24,1.55,1,6
3959,14371,Manhattan,Entire home/apt,659,5,5,5.72,1,333
3960,93076,Manhattan,Private room,517,1,9,1.25,1,200
3961,22304,Brooklyn,Shared room,54,5,35,5.75,1,36
3962,81729,Brooklyn,Private room,132,1,1,0.14,1,305
3963,81367,Manhattan,Entire home/apt,230,3,17,3.63,1,53
3964,34344,Queens,Entire home/apt,213,1,13,0.56,1,47
3965,58767,Manhattan,Private room,81,7,11,1.49,1,264
3966,13061,Queens,Entire home/apt,32,7,12,0.8,1,179
3967,95976,Brooklyn,Private room,63,1,7,1.35,1,234
3968,86190,Manhattan,Entire home/apt,133,14,12,1.33,1,29
3969,34058,Queens,Entire home/apt,296,1,12,0.91,1,333
3970,68971,Brooklyn,Private room,265,7,12,1.57,1,187
3971,28934,Staten Island,Entire home/apt,53,1,18,1.85,1,258
3972,73790,Brooklyn,Entire home/apt,374,1,17,0.65,1,179
3973,60126,Manhattan,Entire home/apt,500,7,22,0.74,1,151
3974,20218,Queens,Private room,29,1,13,5.0,1,155
3975,54850,Manhattan,Entire home/apt,239,5,12,1.56,1,166
3976,17734,Staten Island,Private room,44,3,9,1.74,1,182
3977,64331,Brooklyn,Entire home/apt,278,30,13,0.83,1,330
3978,73898,Brooklyn,Private room,50,30,17,1.82,1,208
3979,60765,Manhattan,Entire home/apt,280,2,16,1.04,1,81
3980,10396,Brooklyn,Entire home/apt,126,3,3,2.6,1,208
3981,25339,Bronx,Entire home/apt,135,1,4,1.11,1,152
3982,83391,Bronx,Entire home/apt,92,1,2,1.34,1,360
3983,25339,Manhattan,Private room,117,3,3,8.42,1,269
3984,34973,Manhattan,Entire home/apt,263,1,6,2.49,1,266
3985,89083,Bronx,Entire home/apt,319,1,3,1.4,1,174
3986,38963,Staten Island,Private room,49,1,3,1.69,1,282
3987,61622,Manhattan,Entire home/apt,167,1,1,4.19,1,3
3988,10644,Brooklyn,Entire home/apt,254,5,8,0.68,1,104
3989,98942,Brooklyn,Private room,90,1,17,1.62,1,289
3990,15703,Bronx,Shared room,15,7,3,1.67,1,70
3991,58641,Manhattan,Entire home/apt,1010,1,5,1.88,1,273
3992,13166,Manhattan,Entire home/apt,244,1,15,1.06,1,18
3993,72502,Queens,Shared room,30,1,16,1.36,17,142
3994,31883,Manhattan,Entire home/apt,323,5,6,0.36,1,74
3995,72670,Brooklyn,Shared room,134,5,0,0.0,1,139
3996,35783,Brooklyn,Entire home/apt,73,1,15,0.85,1,290
3997,15968,Brooklyn,Private room,114,1,25,7.44,1,35
3998,72830,Brooklyn,Entire home/apt,580,7,14,1.68,1,244
3999,94000,Brooklyn,Private room,105,2,14,0.73,1,241
4000,61141,Manhattan,Entire home/apt,150,2,6,0.5,1,143
4001,42697,Brooklyn,Private room,70,3,4,1.32,1,219
4002,16865,Bronx,Entire home/apt,117,2,7,2.36,6,171
4003,60077,Queens,Entire home/apt,273,2,3,2.37,1,230
4004,27470,Manhattan,Private room,130,5,28,0.77,1,299
4005,93197,Manhattan,Private room,248,14,4,21.83,1,15
4006,43673,Manhattan,Private room,71,2,2,3.6,1,335
4007,70277,Brooklyn,Entire home/apt,83,1,9,4.97,1,112
4008,25097,Brooklyn,Private room,75,14,9,2.18,1,83
4009,40847,Queens,Entire home/apt,289,5,4,0.73,1,8
4010,48839,Manhattan,Shared room,86,3,14,1.84,1,124
4011,68501,Manhattan,Shared room,98,3,9,1.46,1,45
4012,94638,Brooklyn,Entire home/apt,214,5,7,3.1,1,222
4013,78963,Queens,Private room,128,5,12,1.21,1,273
4014,32944,Manhattan,Private room,112,5,1,1.31,1,213
4015,51801,Queens,Entire home/apt,192,30,23,0.4,1,294
4016,56270,Manhattan,Private room,100,2,25,1.93,1,321
4017,99253,Bronx,Entire home/apt,310,1,6,0.81,1,121
4018,88361,Bronx,Private room,36,2,12,1.45,1,322
4019,62456,Brooklyn,Entire home/apt,113,5,12,1.32,1,347
4020,53592,Manhattan,Entire home/apt,400,2,14,0.55,1,330
4021,92328,Brooklyn,Entire home/apt,192,7,0,0.0,1,73
4022,67622,Manhattan,Private room,188,1,9,1.0,1,83
4023,68178,Queens,Private room,79,5,8,2.14,1,94
4024,14639,Bronx,Shared room,16,1,8,0.87,1,50
4025,63961,Queens,Entire home/apt,319,5,1,2.65,1,243
4026,81214,Bronx,Entire home/apt,170,2,22,2.52,1,118
4027,33949,Brooklyn,Private room,206,30,5,1.1,1,81
4028,26408,Manhattan,Private room,118,3,3,1.44,1,11
4029,29130,Queens,Entire home/apt,165,5,17,1.97,1,206
4030,20677,Brooklyn,Entire home/apt,205,1,33,1.11,1,353
4031,94743,Queens,Entire home/apt,244,5,4,2.23,1,44
4032,31895,Manhattan,Entire home/apt,560,2,3,3.37,1,91
4033,88180,Manhattan,Private room,175,1,5,4.26,1,191
4034,14350,Staten Island,Private room,27,5,14,3.86,1,171
4035,34292,Manhattan,Private room,418,1,3,1.86,1,270
4036,14960,Staten Island,Private room,83,1,16,0.99,1,226
4037,27503,Staten Island,Entire home/apt,82,2,24,4.5,1,74
4038,10234,Queens,Private room,87,3,0,0.0,1,316
4039,12684,Queens,Private room,30,1,8,2.21,1,243
4040,31245,Brooklyn,Entire home/apt,329,3,1,0.18,1,88
4041,28761,Bronx,Private room,25,2,9,6.74,1,3
4042,21627,Brooklyn,Entire home/apt,163,2,8,6.09,1,41
4043,29496,Brooklyn,Private room,112,1,5,0.66,1,213
4044,77896,Queens,Entire home/apt,232,1,26,1.25,1,151
4045,72169,Brooklyn,Private room,104,1,19,1.08,1,18
4046,84956,Brooklyn,Entire home/apt,261,1,13,0.49,1,40
4047,51800,Brooklyn,Entire home/apt,181,1,45,0.85,1,90
4048,90011,Brooklyn,Shared room,51,2,4,9.44,1,210
4049,90439,Bronx,Private room,58,1,2,2.19,1,360
4050,25510,Manhattan,Entire home/apt,267,30,22,4.97,4,140
4051,62440,Staten Island,Entire home/apt,46,3,15,1.6,1,65
4052,66284,Queens,Entire home/apt,86,2,15,0.3,1,346
4053,77232,Bronx,Private room,63,1,6,1.33,1,63
4054,55457,Brooklyn,Private room,85,2,12,1.55,1,139
4055,78136,Queens,Private room,64,1,14,1.2,1,28
4056,92749,Manhattan,Entire home/apt,248,7,30,0.41,1,213
4057,82761,Bronx,Private room,34,1,13,3.29,1,285
4058,60659,Manhattan,Entire home/apt,226,1,3,0.76,1,72
4059,11539,Bronx,Entire home/apt,88,5,4,1.18,1,196
4060,86556,Staten Island,Private room,61,14,5,3.01,1,99
4061,12590,Brooklyn,Shared room,64,3,9,0.79,1,12
4062,57716,Manhattan,Private room,142,1,10,1.65,1,129
4063,96263,Queens,Private room,40,7,3,2.25,1,32
4064,84525,Manhattan,Private room,73,5,1,8.16,1,259
4065,29703,Bronx,Private room,231,1,3,1.41,1,73
4066,94830,Manhattan,Entire home/apt,159,1,2,3.06,1,352
4067,43398,Manhattan,Entire home/apt,223,5,7,1.21,1,257
4068,73321,Staten Island,Shared room,43,1,26,5.79,1,124
4069,38592,Queens,Private room,85,2,4,0.4,1,190
4070,21340,Bronx,Entire home/apt,138,1,34,0.52,1,267
4071,95596,Brooklyn,Entire home/apt,144,3,18,1.83,1,143
4072,87873,Queens,Entire home/apt,150,1,2,1.06,1,59
4073,24591,Queens,Entire home/apt,136,2,11,2.77,1,226
4074,26537,Queens,Shared room,31,7,6,3.1,1,328
4075,27958,Queens,Entire home/apt,150,3,28,0.38,1,130
4076,54757,Brooklyn,Private room,175,7,24,3.84,1,219
4077,94787,Brooklyn,Entire home/apt,182,2,12,2.07,1,179
4078,11698,Manhattan,Private room,156,3,3,7.6,1,15
4079,84107,Queens,Entire home/apt,236,2,3,1.11,1,210
4080,80676,Manhattan,Private room,267,1,4,3.0,1,229
4081,26968,Queens,Private room,167,1,9,2.68,1,173
4082,75718,Manhattan,Private room,60,1,4,5.41,1,286
4083,43319,Queens,Entire home/apt,216,1,4,0.19,1,0
4084,55384,Queens,Entire home/apt,183,2,4,0.47,1,29
4085,64992,Manhattan,Entire home/apt,182,1,12,3.8,1,15
4086,46128,Manhattan,Entire home/apt,340,2,6,5.18,1,67
4087,30560,Manhattan,Private room,280,2,22,2.88,1,87
4088,60778,Queens,Private room,44,5,16,0.6,1,167
4089,31978,Bronx,Private room,70,2,25,1.29,1,86
4090,58365,Manhattan,Private room,254,3,10,3.76,1,16
4091,44180,Queens,Entire home/apt,73,7,12,1.31,1,98
4092,78688,Brooklyn,Entire home/apt,170,2,0,0.0,1,281
4093,72723,Brooklyn,Entire home/apt,217,3,12,5.15,1,290
4094,57464,Staten Island,Private room,39,3,9,2.64,1,327
4095,46900,Brooklyn,Private room,60,2,10,1.77,1,244
4096,35421,Brooklyn,Entire home/apt,171,1,2,2.24,1,142
4097,91011,Manhattan,Entire home/apt,460,1,42,2.93,1,116
4098,83628,Manhattan,Private room,224,1,10,1.54,1,259
4099,48256,Manhattan,Private room,98,3,31,2.59,1,280
4100,62965,Manhattan,Private room,225,1,11,0.82,1,135
4101,86838,Queens,Entire home/apt,83,7,18,3.25,1,27
4102,74472,Brooklyn,Entire home/apt,76,3,23,1.19,1,362
4103,55474,Brooklyn,Shared room,42,5,11,0.86,1,5
4104,61901,Manhattan,Private room,292,7,11,4.3,1,310
4105,10659,Brooklyn,Entire home/apt,264,2,2,2.18,1,66
4106,60101,Queens,Private room,70,1,6,2.01,1,179
4107,26569,Staten Island,Private room,49,14,6,2.37,1,200
4108,23276,Manhattan,Entire home/apt,239,30,5,0.47,1,39
4109,71169,Bronx,Entire home/apt,110,1,5,2.99,1,83
4110,71873,Brooklyn,Entire home/apt,102,5,17,1.47,1,143
4111,22205,Brooklyn,Entire home/apt,152,1,3,5.8,1,73
4112,50210,Brooklyn,Private room,87,1,4,12.02,1,77
4113,87946,Manhattan,Entire home/apt,141,3,34,2.16,1,14
4114,91319,Manhattan,Private room,99,1,20,2.36,1,168
4115,20279,Queens,Shared room,46,7,8,1.92,1,345
4116,17203,Brooklyn,Entire home/apt,185,2,1,0.38,1,9
4117,74854,Staten Island,Entire home/apt,97,5,13,0.49,1,315
4118,16326,Brooklyn,Private room,59,1,3,0.6,1,292
4119,44347,Manhattan,Private room,374,7,15,2.79,1,255
4120,93173,Queens,Private room,44,1,16,5.58,1,269
4121,68283,Brooklyn,Entire home/apt,211,3,6,2.44,1,221
4122,36992,Brooklyn,Entire home/apt,141,3,5,0.62,1,157
4123,31164,Queens,Private room,71,1,4,0.32,1,354
4124,96996,Staten Island,Shared room,42,30,18,1.13,1,222
4125,86517,Queens,Entire home/apt,62,1,3,1.18,1,101
4126,10509,Queens,Private room,69,5,25,3.07,1,145
4127,47566,Queens,Entire home/apt,253,3,12,3.94,1,326
4128,96785,Staten Island,Shared room,85,1,19,1.89,1,4
4129,80370,Brooklyn,Private room,91,7,5,0.66,1,88
4130,55384,Manhattan,Entire home/apt,303,1,7,1.73,1,271
4131,42243,Manhattan,Private room,531,1,19,0.34,1,206
4132,38334,Manhattan,Entire home/apt,553,1,3,1.33,1,339
4133,73002,Queens,Entire home/apt,93,1,6,4.25,1,40
4134,34640,Queens,Entire home/apt,93,3,10,1.47,1,187
4135,62179,Queens,Entire home/apt,222,1,5,4.7,1,85
4136,51657,Manhattan,Entire home/apt,170,2,14,1.2,1,282
4137,85993,Queens,Private room,127,5,23,2.46,1,267
4138,22235,Brooklyn,Private room,117,14,8,0.53,6,151
4139,24021,Queens,Entire home/apt,174,5,1,2.29,11,153
4140,58049,Brooklyn,Private room,85,1,11,1.57,1,353
4141,60952,Brooklyn,Private room,69,2,1,1.18,1,275
4142,44423,Manhattan,Shared room,186,3,3,4.34,1,199
4143,19398,Manhattan,Private room,137,7,8,2.45,1,177
4144,10675,Bronx,Entire home/apt,83,2,10,1.2,1,117
4145,17571,Staten Island,Entire home/apt,110,2,11,4.67,1,207
4146,94873,Queens,Private room,78,1,5,8.9,1,161
4147,22371,Manhattan,Entire home/apt,168,2,10,0.67,1,119
4148,15036,Brooklyn,Entire home/apt,135,1,1,1.27,1,95
4149,29742,Queens,Entire home/apt,93,3,11,1.92,1,239
4150,20990,Queens,Entire home/apt,209,7,8,14.77,1,285
4151,76536,Manhattan,Entire home/apt,182,14,5,0.92,1,143
4152,54296,Manhattan,Entire home/apt,113,7,23,1.44,1,175
4153,96000,Queens,Entire home/apt,44,7,25,4.51,1,181
4154,38631,Brooklyn,Private room,44,2,7,5.22,1,158
4155,37308,Manhattan,Private room,333,3,5,0.7,1,161
4156,19677,Manhattan,Entire home/apt,299,2,14,1.89,1,61
4157,43223,Brooklyn,Entire home/apt,242,1,8,1.31,1,207
4158,20864,Bronx,Entire home/apt,140,7,12,0.36,1,87
4159,46698,Staten Island,Entire home/apt,119,1,11,0.83,1,143
4160,59020,Brooklyn,Entire home/apt,177,1,11,2.96,1,334
4161,40953,Brooklyn,Entire home/apt,327,1,16,1.01,1,30
4162,64452,Manhattan,Private room,170,1,3,3.73,1,179
4163,90349,Brooklyn,Private room,211,1,36,2.43,1,311
4164,78977,Brooklyn,Entire home/apt,259,3,7,1.91,1,198
4165,71517,Queens,Entire home/apt,93,7,3,1.24,1,299
4166,54007,Brooklyn,Private room,74,5,19,1.9,1,126
4167,52809,Manhattan,Private room,105,3,10,4.26,1,230
4168,52193,Manhattan,Private room,307,5,9,0.37,1,115
4169,30428,Brooklyn,Private room,78,2,12,0.65,1,279
4170,42431,Manhattan,Entire home/apt,191,14,9,4.68,16,316
4171,79171,Manhattan,Entire home/apt,353,2,17,0.35,1,253
4172,59393,Staten Island,Private room,58,1,13,0.68,1,115
